DateKey,ProductKey,QuantityOnHand,QuantityOrdered
14030515,12,10,15
14030522,12,10,15
14030529,12,12,15
14030605,12,12,0
14030612,12,23,0
14030619,12,20,0
14030626,12,18,0
14030702,12,13,0
14030709,12,12,0
14030716,12,14,0
14030723,12,13,0
14030730,12,9,0
14030807,12,13,15
14030814,12,13,0
14030821,12,23,0
14030828,12,23,0
14030905,12,20,0
14030912,12,16,0
14030919,12,15,0
14030926,12,16,0
14031003,12,13,0
14031010,12,12,0
14031017,12,13,0
14031024,12,8,0
14031101,12,12,15
14031108,12,7,0
14031115,12,22,0
14031122,12,22,0
14031129,12,26,0
14031206,12,26,0
14031213,12,24,0
14031220,12,23,0
14031227,12,24,0
14040104,12,28,0
14040111,12,25,0
14040118,12,20,0
14040125,12,22,0
14040201,12,20,0
14040208,12,22,0
14040215,12,23,0
14040222,12,25,0
14040229,12,27,0
14040305,12,25,0
14040312,12,20,0
14040319,12,20,0
14040326,12,23,0
14040402,12,19,0
14040409,12,21,0
14040416,12,20,0
14040423,12,21,0
14040430,12,22,0
14040506,12,25,0
14040513,12,20,0
14040520,12,22,0
14040527,12,21,0
14040603,12,18,0
14040610,12,13,0
14040617,12,9,0
14040624,12,4,15
14040631,12,8,15
14040707,12,8,15
14040714,12,12,15
14040721,12,12,0
14040728,12,24,0
14040805,12,26,0
14040812,12,22,0
14040819,12,20,0
14040826,12,22,0
14040903,12,25,0
14040910,12,23,0
14040917,12,19,0
14040924,12,17,0
14041001,12,20,0
14041008,12,22,0
14041015,12,25,0
14041022,12,23,0
14041029,12,27,0
14041106,12,26,0
14041113,12,25,0
14041120,12,29,0
14041127,12,29,0
14041204,12,32,0
14041211,12,34,0
14041218,12,29,0
14041225,12,30,0
14050103,12,33,0
14050110,12,33,0
14050117,12,31,0
14050124,12,26,0
14050131,12,27,0
14050207,12,25,0
14050214,12,26,0
14050221,12,25,0
14050228,12,26,0
14050304,12,24,0
14050311,12,19,0
14050318,12,22,0
14050325,12,20,0
14050401,12,24,0
14050408,12,21,0
14050415,12,25,0
14050422,12,29,0
14050429,12,24,0
14050505,12,25,0
14050512,12,23,0
14050519,12,26,0
14030106,13,39,0
14030113,13,43,0
14030120,13,39,0
14030127,13,40,0
14030203,13,42,0
14030210,13,37,0
14030217,13,32,0
14030224,13,34,0
14030231,13,32,0
14030307,13,30,0
14030314,13,30,0
14030321,13,31,0
14030328,13,32,0
14030404,13,36,0
14030411,13,34,0
14030418,13,36,0
14030425,13,36,0
14030501,13,36,0
14030508,13,34,0
14030515,13,35,0
14030522,13,32,0
14030529,13,28,0
14030605,13,30,0
14030612,13,29,0
14030619,13,27,0
14030626,13,27,0
14030702,13,24,0
14030709,13,21,0
14030716,13,20,0
14030723,13,24,0
14030730,13,21,0
14030807,13,25,0
14030814,13,24,0
14030821,13,20,0
14030828,13,23,0
14030905,13,22,0
14030912,13,25,0
14030919,13,24,0
14030926,13,19,0
14031003,13,20,0
14031010,13,23,0
14031017,13,21,0
14031024,13,19,0
14031101,13,14,0
14031108,13,14,28
14031115,13,17,28
14031122,13,20,28
14031129,13,22,0
14031206,13,26,0
14031213,13,55,0
14031220,13,57,0
14031227,13,57,0
14040104,13,53,0
14040111,13,50,0
14040118,13,46,0
14040125,13,48,0
14040201,13,43,0
14040208,13,43,0
14040215,13,41,0
14040222,13,44,0
14040229,13,44,0
14040305,13,45,0
14040312,13,40,0
14040319,13,38,0
14040326,13,42,0
14040402,13,44,0
14040409,13,44,0
14040416,13,46,0
14040423,13,49,0
14040430,13,44,0
14040506,13,48,0
14040513,13,49,0
14040520,13,48,0
14040527,13,49,0
14040603,13,47,0
14040610,13,50,0
14040617,13,52,0
14040624,13,53,0
14040631,13,49,0
14040707,13,53,0
14040714,13,52,0
14040721,13,56,0
14040728,13,51,0
14040805,13,47,0
14040812,13,43,0
14040819,13,39,0
14040826,13,37,0
14040903,13,39,0
14040910,13,37,0
14040917,13,41,0
14040924,13,44,0
14041001,13,47,0
14041008,13,44,0
14041015,13,45,0
14041022,13,45,0
14041029,13,41,0
14041106,13,39,0
14041113,13,39,0
14041120,13,39,0
14041127,13,35,0
14041204,13,39,0
14041211,13,35,0
14041218,13,36,0
14041225,13,38,0
14050103,13,39,0
14050110,13,42,0
14050117,13,42,0
14050124,13,45,0
14050131,13,40,0
14050207,13,35,0
14050214,13,36,0
14050221,13,36,0
14050228,13,37,0
14050304,13,39,0
14050311,13,38,0
14050318,13,39,0
14050325,13,38,0
14050401,13,39,0
14050408,13,36,0
14050415,13,40,0
14050422,13,39,0
14050429,13,42,0
14050505,13,43,0
14050512,13,40,0
14050519,13,35,0
14030106,14,21,0
14030113,14,20,0
14030120,14,19,0
14030127,14,16,0
14030203,14,17,0
14030210,14,15,0
14030217,14,17,0
14030224,14,19,0
14030231,14,22,0
14030307,14,26,0
14030314,14,22,0
14030321,14,20,0
14030328,14,20,0
14030404,14,18,0
14030411,14,17,0
14030418,14,14,0
14030425,14,11,0
14030501,14,6,0
14030508,14,3,0
14030515,14,1,16
14030522,14,2,16
14030529,14,0,16
14030605,14,3,16
14030612,14,0,16
14030619,14,0,16
14030626,14,0,16
14030702,14,0,16
14030709,14,2,16
14030716,14,1,16
14030723,14,1,16
14030730,14,0,16
14030807,14,0,16
14030814,14,0,16
14030821,14,4,16
14030828,14,4,16
14030905,14,8,16
14030912,14,5,0
14030919,14,19,0
14030926,14,14,0
14031003,14,13,0
14031010,14,16,0
14031017,14,17,0
14031024,14,16,0
14031101,14,16,0
14031108,14,19,0
14031115,14,18,0
14031122,14,21,0
14031129,14,23,0
14031206,14,25,0
14031213,14,23,0
14031220,14,22,0
14031227,14,22,0
14040104,14,18,0
14040111,14,18,0
14040118,14,13,0
14040125,14,13,0
14040201,14,15,0
14040208,14,12,0
14040215,14,16,0
14040222,14,17,0
14040229,14,13,0
14040305,14,17,0
14040312,14,15,0
14040319,14,17,0
14040326,14,15,0
14040402,14,19,0
14040409,14,21,0
14040416,14,17,0
14040423,14,17,0
14040430,14,17,0
14040506,14,12,0
14040513,14,8,0
14040520,14,6,0
14040527,14,5,0
14040603,14,4,16
14040610,14,5,16
14040617,14,5,16
14040624,14,3,16
14040631,14,4,16
14040707,14,0,16
14040714,14,4,16
14040721,14,6,16
14040728,14,3,0
14040805,14,17,0
14040812,14,20,0
14040819,14,20,0
14040826,14,22,0
14040903,14,19,0
14040910,14,22,0
14040917,14,20,0
14040924,14,21,0
14041001,14,25,0
14041008,14,25,0
14041015,14,27,0
14041022,14,29,0
14041029,14,30,0
14041106,14,25,0
14041113,14,24,0
14041120,14,28,0
14041127,14,30,0
14041204,14,32,0
14041211,14,32,0
14041218,14,34,0
14041225,14,34,0
14050103,14,30,0
14050110,14,31,0
14050117,14,32,0
14050124,14,35,0
14050131,14,31,0
14050207,14,32,0
14050214,14,27,0
14050221,14,31,0
14050228,14,27,0
14050304,14,22,0
14050311,14,20,0
14050318,14,16,0
14050325,14,17,0
14050401,14,16,0
14050408,14,18,0
14050415,14,22,0
14050422,14,25,0
14050429,14,27,0
14050505,14,22,0
14050512,14,18,0
14050519,14,15,0
14030106,15,64,0
14030113,15,65,0
14030120,15,65,0
14030127,15,63,0
14030203,15,59,0
14030210,15,63,0
14030217,15,61,0
14030224,15,59,0
14030231,15,61,0
14030307,15,63,0
14030314,15,64,0
14030321,15,65,0
14030328,15,66,0
14030404,15,62,0
14030411,15,59,0
14030418,15,59,0
14030425,15,56,0
14030501,15,60,0
14030508,15,57,0
14030515,15,54,0
14030522,15,51,0
14030529,15,53,0
14030605,15,51,0
14030612,15,49,0
14030619,15,53,0
14030626,15,55,0
14030702,15,52,0
14030709,15,48,0
14030716,15,49,0
14030723,15,47,0
14030730,15,51,0
14030807,15,54,0
14030814,15,58,0
14030821,15,61,0
14030828,15,58,0
14030905,15,55,0
14030912,15,57,0
14030919,15,55,0
14030926,15,54,0
14031003,15,51,0
14031010,15,50,0
14031017,15,47,0
14031024,15,47,0
14031101,15,51,0
14031108,15,52,0
14031115,15,48,0
14031122,15,49,0
14031129,15,49,0
14031206,15,46,0
14031213,15,47,0
14031220,15,47,0
14031227,15,48,0
14040104,15,43,0
14040111,15,42,0
14040118,15,44,0
14040125,15,40,0
14040201,15,42,0
14040208,15,37,0
14040215,15,37,0
14040222,15,41,0
14040229,15,40,0
14040305,15,44,0
14040312,15,47,0
14040319,15,46,0
14040326,15,42,0
14040402,15,46,0
14040409,15,44,0
14040416,15,45,0
14040423,15,49,0
14040430,15,44,0
14040506,15,44,0
14040513,15,44,0
14040520,15,46,0
14040527,15,50,0
14040603,15,54,0
14040610,15,50,0
14040617,15,53,0
14040624,15,49,0
14040631,15,53,0
14040707,15,57,0
14040714,15,55,0
14040721,15,54,0
14040728,15,58,0
14040805,15,62,0
14040812,15,66,0
14040819,15,69,0
14040826,15,64,0
14040903,15,64,0
14040910,15,60,0
14040917,15,64,0
14040924,15,61,0
14041001,15,65,0
14041008,15,65,0
14041015,15,64,0
14041022,15,68,0
14041029,15,71,0
14041106,15,70,0
14041113,15,66,0
14041120,15,62,0
14041127,15,58,0
14041204,15,57,0
14041211,15,54,0
14041218,15,50,0
14041225,15,52,0
14050103,15,54,0
14050110,15,54,0
14050117,15,56,0
14050124,15,52,0
14050131,15,55,0
14050207,15,58,0
14050214,15,61,0
14050221,15,61,0
14050228,15,56,0
14050304,15,57,0
14050311,15,53,0
14050318,15,49,0
14050325,15,47,0
14050401,15,44,0
14050408,15,41,0
14050415,15,38,0
14050422,15,40,0
14050429,15,44,0
14050505,15,42,0
14050512,15,44,0
14050519,15,39,0
14030106,16,81,0
14030113,16,82,0
14030120,16,77,0
14030127,16,73,0
14030203,16,71,0
14030210,16,70,0
14030217,16,70,0
14030224,16,73,0
14030231,16,75,0
14030307,16,73,0
14030314,16,69,0
14030321,16,73,0
14030328,16,70,0
14030404,16,71,0
14030411,16,68,0
14030418,16,64,0
14030425,16,60,0
14030501,16,62,0
14030508,16,63,0
14030515,16,62,0
14030522,16,62,0
14030529,16,61,0
14030605,16,61,0
14030612,16,62,0
14030619,16,59,0
14030626,16,56,0
14030702,16,58,0
14030709,16,61,0
14030716,16,56,0
14030723,16,55,0
14030730,16,57,0
14030807,16,52,0
14030814,16,52,0
14030821,16,47,0
14030828,16,47,0
14030905,16,47,0
14030912,16,47,0
14030919,16,43,0
14030926,16,41,0
14031003,16,41,0
14031010,16,37,0
14031017,16,34,45
14031024,16,34,45
14031101,16,29,45
14031108,16,29,45
14031115,16,32,45
14031122,16,31,45
14031129,16,31,45
14031206,16,30,45
14031213,16,25,45
14031220,16,24,45
14031227,16,27,45
14040104,16,29,45
14040111,16,27,45
14040118,16,30,45
14040125,16,32,45
14040201,16,32,45
14040208,16,27,45
14040215,16,25,45
14040222,16,20,45
14040229,16,24,45
14040305,16,28,45
14040312,16,23,45
14040319,16,27,45
14040326,16,22,45
14040402,16,21,45
14040409,16,23,45
14040416,16,25,45
14040423,16,29,45
14040430,16,30,45
14040506,16,29,45
14040513,16,33,45
14040520,16,31,45
14040527,16,34,45
14040603,16,38,45
14040610,16,36,45
14040617,16,37,45
14040624,16,38,45
14040631,16,38,45
14040707,16,39,45
14040714,16,37,45
14040721,16,33,45
14040728,16,33,45
14040805,16,33,45
14040812,16,35,45
14040819,16,32,45
14040826,16,27,45
14040903,16,22,45
14040910,16,19,45
14040917,16,20,45
14040924,16,20,45
14041001,16,20,45
14041008,16,23,45
14041015,16,20,45
14041022,16,18,45
14041029,16,15,45
14041106,16,19,45
14041113,16,21,45
14041120,16,17,45
14041127,16,20,45
14041204,16,19,45
14041211,16,21,45
14041218,16,24,45
14041225,16,19,45
14050103,16,16,45
14050110,16,12,45
14050117,16,7,45
14050124,16,7,45
14050131,16,9,45
14050207,16,4,45
14050214,16,6,45
14050221,16,5,45
14050228,16,2,45
14050304,16,0,45
14050311,16,3,45
14050318,16,0,45
14050325,16,0,45
14050401,16,0,45
14050408,16,3,45
14050415,16,5,45
14050422,16,3,45
14050429,16,3,45
14050505,16,4,45
14050512,16,2,45
14050519,16,0,45
14030106,17,34,0
14030113,17,35,0
14030120,17,32,0
14030127,17,30,0
14030203,17,25,0
14030210,17,29,0
14030217,17,32,0
14030224,17,36,0
14030231,17,37,0
14030307,17,36,0
14030314,17,35,0
14030321,17,39,0
14030328,17,43,0
14030404,17,44,0
14030411,17,46,0
14030418,17,44,0
14030425,17,43,0
14030501,17,39,0
14030508,17,37,0
14030515,17,39,0
14030522,17,38,0
14030529,17,41,0
14030605,17,39,0
14030612,17,41,0
14030619,17,44,0
14030626,17,48,0
14030702,17,48,0
14030709,17,52,0
14030716,17,52,0
14030723,17,48,0
14030730,17,45,0
14030807,17,42,0
14030814,17,43,0
14030821,17,47,0
14030828,17,50,0
14030905,17,45,0
14030912,17,47,0
14030919,17,43,0
14030926,17,40,0
14031003,17,41,0
14031010,17,42,0
14031017,17,45,0
14031024,17,41,0
14031101,17,43,0
14031108,17,45,0
14031115,17,45,0
14031122,17,44,0
14031129,17,47,0
14031206,17,45,0
14031213,17,49,0
14031220,17,44,0
14031227,17,48,0
14040104,17,52,0
14040111,17,48,0
14040118,17,52,0
14040125,17,51,0
14040201,17,48,0
14040208,17,49,0
14040215,17,46,0
14040222,17,50,0
14040229,17,50,0
14040305,17,52,0
14040312,17,50,0
14040319,17,50,0
14040326,17,48,0
14040402,17,45,0
14040409,17,45,0
14040416,17,44,0
14040423,17,39,0
14040430,17,43,0
14040506,17,42,0
14040513,17,45,0
14040520,17,49,0
14040527,17,47,0
14040603,17,46,0
14040610,17,46,0
14040617,17,43,0
14040624,17,39,0
14040631,17,36,0
14040707,17,40,0
14040714,17,40,0
14040721,17,39,0
14040728,17,35,0
14040805,17,33,0
14040812,17,31,0
14040819,17,34,0
14040826,17,33,0
14040903,17,34,0
14040910,17,35,0
14040917,17,32,0
14040924,17,35,0
14041001,17,39,0
14041008,17,40,0
14041015,17,39,0
14041022,17,35,0
14041029,17,37,0
14041106,17,33,0
14041113,17,35,0
14041120,17,34,0
14041127,17,38,0
14041204,17,38,0
14041211,17,39,0
14041218,17,34,0
14041225,17,29,0
14050103,17,32,0
14050110,17,36,0
14050117,17,37,0
14050124,17,39,0
14050131,17,38,0
14050207,17,41,0
14050214,17,38,0
14050221,17,40,0
14050228,17,35,0
14050304,17,35,0
14050311,17,33,0
14050318,17,34,0
14050325,17,35,0
14050401,17,36,0
14050408,17,35,0
14050415,17,34,0
14050422,17,29,0
14050429,17,29,0
14050505,17,24,0
14050512,17,24,0
14050519,17,21,0
14030106,18,54,0
14030113,18,49,0
14030120,18,52,0
14030127,18,53,0
14030203,18,56,0
14030210,18,60,0
14030217,18,56,0
14030224,18,51,0
14030231,18,47,0
14030307,18,43,0
14030314,18,43,0
14030321,18,46,0
14030328,18,43,0
14030404,18,41,0
14030411,18,39,0
14030418,18,38,0
14030425,18,38,0
14030501,18,42,0
14030508,18,39,0
14030515,18,40,0
14030522,18,43,0
14030529,18,44,0
14030605,18,47,0
14030612,18,49,0
14030619,18,44,0
14030626,18,42,0
14030702,18,42,0
14030709,18,37,0
14030716,18,32,0
14030723,18,28,0
14030730,18,27,0
14030807,18,26,0
14030814,18,28,0
14030821,18,28,0
14030828,18,31,0
14030905,18,26,0
14030912,18,26,0
14030919,18,21,0
14030926,18,18,35
14031003,18,21,35
14031010,18,24,35
14031017,18,23,35
14031024,18,18,35
14031101,18,13,35
14031108,18,17,35
14031115,18,20,35
14031122,18,20,35
14031129,18,15,35
14031206,18,19,35
14031213,18,17,35
14031220,18,21,35
14031227,18,21,35
14040104,18,23,35
14040111,18,25,35
14040118,18,23,0
14040125,18,18,35
14040201,18,14,35
14040208,18,11,35
14040215,18,14,35
14040222,18,12,35
14040229,18,15,35
14040305,18,13,35
14040312,18,15,35
14040319,18,11,35
14040326,18,15,35
14040402,18,17,35
14040409,18,17,35
14040416,18,21,35
14040423,18,16,35
14040430,18,15,35
14040506,18,18,35
14040513,18,16,35
14040520,18,18,35
14040527,18,22,35
14040603,18,20,35
14040610,18,22,35
14040617,18,17,35
14040624,18,14,35
14040631,18,18,35
14040707,18,17,35
14040714,18,15,35
14040721,18,19,35
14040728,18,18,35
14040805,18,19,35
14040812,18,20,35
14040819,18,15,35
14040826,18,16,35
14040903,18,18,35
14040910,18,20,35
14040917,18,15,35
14040924,18,11,35
14041001,18,13,35
14041008,18,14,35
14041015,18,16,35
14041022,18,14,35
14041029,18,10,35
14041106,18,5,35
14041113,18,3,35
14041120,18,1,35
14041127,18,0,35
14041204,18,0,35
14041211,18,0,35
14041218,18,0,35
14041225,18,0,35
14050103,18,0,35
14050110,18,0,35
14050117,18,0,35
14050124,18,0,35
14050131,18,0,35
14050207,18,0,35
14050214,18,0,35
14050221,18,0,35
14050228,18,0,35
14050304,18,0,35
14050311,18,4,35
14050318,18,8,35
14050325,18,12,35
14050401,18,12,35
14050408,18,8,35
14050415,18,6,35
14050422,18,2,35
14050429,18,0,35
14050505,18,0,35
14050512,18,0,35
14050519,18,0,35
14030106,19,55,0
14030113,19,54,0
14030120,19,49,0
14030127,19,46,0
14030203,19,43,0
14030210,19,44,0
14030217,19,44,0
14030224,19,40,0
14030231,19,36,0
14030307,19,34,0
14030314,19,38,0
14030321,19,36,0
14030328,19,37,0
14030404,19,40,0
14030411,19,38,0
14030418,19,36,0
14030425,19,39,0
14030501,19,42,0
14030508,19,46,0
14030515,19,42,0
14030522,19,40,0
14030529,19,44,0
14030605,19,41,0
14030612,19,39,0
14030619,19,43,0
14030626,19,47,0
14030702,19,44,0
14030709,19,45,0
14030716,19,44,0
14030723,19,44,0
14030730,19,41,0
14030807,19,39,0
14030814,19,42,0
14030821,19,40,0
14030828,19,36,0
14030905,19,36,0
14030912,19,36,0
14030919,19,36,0
14030926,19,37,0
14031003,19,37,0
14031010,19,41,0
14031017,19,40,0
14031024,19,42,0
14031101,19,41,0
14031108,19,38,0
14031115,19,39,0
14031122,19,42,0
14031129,19,44,0
14031206,19,43,0
14031213,19,42,0
14031220,19,43,0
14031227,19,40,0
14040104,19,41,0
14040111,19,43,0
14040118,19,45,0
14040125,19,40,0
14040201,19,44,0
14040208,19,43,0
14040215,19,42,0
14040222,19,42,0
14040229,19,46,0
14040305,19,47,0
14040312,19,47,0
14040319,19,49,0
14040326,19,47,0
14040402,19,50,0
14040409,19,50,0
14040416,19,51,0
14040423,19,46,0
14040430,19,48,0
14040506,19,49,0
14040513,19,47,0
14040520,19,48,0
14040527,19,43,0
14040603,19,47,0
14040610,19,48,0
14040617,19,46,0
14040624,19,48,0
14040631,19,52,0
14040707,19,51,0
14040714,19,46,0
14040721,19,43,0
14040728,19,43,0
14040805,19,43,0
14040812,19,43,0
14040819,19,43,0
14040826,19,42,0
14040903,19,40,0
14040910,19,42,0
14040917,19,42,0
14040924,19,42,0
14041001,19,40,0
14041008,19,35,0
14041015,19,31,0
14041022,19,30,0
14041029,19,34,0
14041106,19,30,0
14041113,19,34,0
14041120,19,30,0
14041127,19,28,0
14041204,19,27,0
14041211,19,24,38
14041218,19,23,38
14041225,19,22,38
14050103,19,21,38
14050110,19,22,38
14050117,19,20,38
14050124,19,18,38
14050131,19,21,38
14050207,19,17,38
14050214,19,20,38
14050221,19,21,38
14050228,19,22,38
14050304,19,18,38
14050311,19,22,38
14050318,19,19,38
14050325,19,15,38
14050401,19,11,38
14050408,19,11,38
14050415,19,15,38
14050422,19,12,38
14050429,19,11,38
14050505,19,7,38
14050512,19,8,38
14050519,19,7,38
14030106,20,93,0
14030113,20,94,0
14030120,20,90,0
14030127,20,90,0
14030203,20,88,0
14030210,20,90,0
14030217,20,87,0
14030224,20,89,0
14030231,20,92,0
14030307,20,87,0
14030314,20,83,0
14030321,20,86,0
14030328,20,82,0
14030404,20,80,0
14030411,20,79,0
14030418,20,76,0
14030425,20,79,0
14030501,20,79,0
14030508,20,80,0
14030515,20,80,0
14030522,20,81,0
14030529,20,81,0
14030605,20,79,0
14030612,20,82,0
14030619,20,83,0
14030626,20,86,0
14030702,20,88,0
14030709,20,85,0
14030716,20,86,0
14030723,20,81,0
14030730,20,77,0
14030807,20,73,0
14030814,20,71,0
14030821,20,67,0
14030828,20,68,0
14030905,20,68,0
14030912,20,67,0
14030919,20,63,0
14030926,20,61,0
14031003,20,57,0
14031010,20,58,0
14031017,20,59,0
14031024,20,60,0
14031101,20,64,0
14031108,20,64,0
14031115,20,63,0
14031122,20,59,0
14031129,20,57,0
14031206,20,56,0
14031213,20,51,0
14031220,20,49,0
14031227,20,44,0
14040104,20,40,51
14040111,20,43,51
14040118,20,47,51
14040125,20,47,51
14040201,20,46,51
14040208,20,47,51
14040215,20,46,51
14040222,20,49,51
14040229,20,48,0
14040305,20,94,0
14040312,20,89,0
14040319,20,91,0
14040326,20,88,0
14040402,20,85,0
14040409,20,85,0
14040416,20,81,0
14040423,20,80,0
14040430,20,82,0
14040506,20,84,0
14040513,20,84,0
14040520,20,80,0
14040527,20,76,0
14040603,20,78,0
14040610,20,81,0
14040617,20,79,0
14040624,20,82,0
14040631,20,77,0
14040707,20,79,0
14040714,20,79,0
14040721,20,83,0
14040728,20,79,0
14040805,20,82,0
14040812,20,84,0
14040819,20,81,0
14040826,20,85,0
14040903,20,84,0
14040910,20,82,0
14040917,20,85,0
14040924,20,84,0
14041001,20,88,0
14041008,20,90,0
14041015,20,87,0
14041022,20,90,0
14041029,20,90,0
14041106,20,88,0
14041113,20,90,0
14041120,20,91,0
14041127,20,87,0
14041204,20,83,0
14041211,20,80,0
14041218,20,77,0
14041225,20,72,0
14050103,20,70,0
14050110,20,67,0
14050117,20,67,0
14050124,20,65,0
14050131,20,67,0
14050207,20,64,0
14050214,20,61,0
14050221,20,64,0
14050228,20,68,0
14050304,20,69,0
14050311,20,64,0
14050318,20,68,0
14050325,20,70,0
14050401,20,74,0
14050408,20,78,0
14050415,20,81,0
14050422,20,77,0
14050429,20,80,0
14050505,20,77,0
14050512,20,79,0
14050519,20,82,0
14030106,21,60,0
14030113,21,61,0
14030120,21,60,0
14030127,21,60,0
14030203,21,57,0
14030210,21,56,0
14030217,21,55,0
14030224,21,56,0
14030231,21,59,0
14030307,21,54,0
14030314,21,54,0
14030321,21,51,0
14030328,21,55,0
14030404,21,53,0
14030411,21,57,0
14030418,21,55,0
14030425,21,50,0
14030501,21,52,0
14030508,21,54,0
14030515,21,56,0
14030522,21,55,0
14030529,21,56,0
14030605,21,54,0
14030612,21,49,0
14030619,21,49,0
14030626,21,46,0
14030702,21,45,0
14030709,21,42,0
14030716,21,39,0
14030723,21,42,0
14030730,21,40,0
14030807,21,40,0
14030814,21,40,0
14030821,21,39,0
14030828,21,37,0
14030905,21,38,0
14030912,21,33,0
14030919,21,28,0
14030926,21,30,39
14031003,21,29,0
14031010,21,64,0
14031017,21,67,0
14031024,21,66,0
14031101,21,61,0
14031108,21,65,0
14031115,21,62,0
14031122,21,63,0
14031129,21,59,0
14031206,21,60,0
14031213,21,56,0
14031220,21,60,0
14031227,21,57,0
14040104,21,58,0
14040111,21,55,0
14040118,21,53,0
14040125,21,57,0
14040201,21,53,0
14040208,21,51,0
14040215,21,49,0
14040222,21,50,0
14040229,21,47,0
14040305,21,48,0
14040312,21,50,0
14040319,21,45,0
14040326,21,44,0
14040402,21,40,0
14040409,21,37,0
14040416,21,38,0
14040423,21,33,0
14040430,21,34,0
14040506,21,37,0
14040513,21,41,0
14040520,21,40,0
14040527,21,36,0
14040603,21,31,0
14040610,21,29,0
14040617,21,31,0
14040624,21,27,0
14040631,21,25,39
14040707,21,28,39
14040714,21,24,39
14040721,21,26,39
14040728,21,28,39
14040805,21,24,39
14040812,21,28,39
14040819,21,24,39
14040826,21,24,39
14040903,21,19,39
14040910,21,20,39
14040917,21,19,39
14040924,21,21,39
14041001,21,22,39
14041008,21,18,39
14041015,21,17,39
14041022,21,18,39
14041029,21,21,39
14041106,21,16,39
14041113,21,12,39
14041120,21,14,39
14041127,21,14,39
14041204,21,12,39
14041211,21,16,39
14041218,21,14,39
14041225,21,10,39
14050103,21,7,39
14050110,21,2,39
14050117,21,2,39
14050124,21,3,39
14050131,21,4,39
14050207,21,6,39
14050214,21,7,39
14050221,21,10,39
14050228,21,11,39
14050304,21,9,39
14050311,21,9,39
14050318,21,9,39
14050325,21,11,39
14050401,21,8,39
14050408,21,3,39
14050415,21,6,39
14050422,21,10,39
14050429,21,9,39
14050505,21,5,39
14050512,21,4,39
14050519,21,4,39
14030106,22,32,0
14030113,22,36,0
14030120,22,40,0
14030127,22,44,0
14030203,22,40,0
14030210,22,43,0
14030217,22,43,0
14030224,22,41,0
14030231,22,42,0
14030307,22,44,0
14030314,22,48,0
14030321,22,50,0
14030328,22,45,0
14030404,22,40,0
14030411,22,37,0
14030418,22,32,0
14030425,22,27,0
14030501,22,29,0
14030508,22,29,0
14030515,22,30,0
14030522,22,30,0
14030529,22,29,0
14030605,22,31,0
14030612,22,26,0
14030619,22,26,0
14030626,22,27,0
14030702,22,24,0
14030709,22,22,0
14030716,22,22,0
14030723,22,19,0
14030730,22,22,0
14030807,22,22,0
14030814,22,20,0
14030821,22,21,0
14030828,22,24,0
14030905,22,25,0
14030912,22,20,0
14030919,22,21,0
14030926,22,23,0
14031003,22,26,0
14031010,22,21,0
14031017,22,16,0
14031024,22,15,0
14031101,22,14,0
14031108,22,15,0
14031115,22,13,0
14031122,22,15,0
14031129,22,17,0
14031206,22,13,0
14031213,22,15,0
14031220,22,17,0
14031227,22,13,0
14040104,22,17,0
14040111,22,17,0
14040118,22,19,0
14040125,22,21,0
14040201,22,17,0
14040208,22,13,0
14040215,22,15,0
14040222,22,12,0
14040229,22,15,0
14040305,22,17,0
14040312,22,12,0
14040319,22,15,0
14040326,22,12,0
